bug_id,label
588481,"task"
599611,"enhancement"
696472,"enhancement"
792662,"task"
808593,"enhancement"
815809,"enhancement"
873043,"task"
963745,"enhancement"
995794,"enhancement"
995891,"enhancement"
1040250,"enhancement"
1108898,"enhancement"
1109342,"enhancement"
1109428,"enhancement"
1144560,"enhancement"
1150859,"task"
1158152,"task"
1195386,"task"
1199754,"enhancement"
1260900,"task"
1269548,"enhancement"
1288189,"task"
1304224,"task"
1306336,"task"
1306338,"task"
1306339,"task"
1306341,"task"
1306344,"task"
1310716,"task"
1316136,"enhancement"
1318118,"task"
1318120,"task"
1318615,"task"
1323666,"enhancement"
1351697,"defect"
1358153,"defect"
1363679,"defect"
1366318,"task"
1368580,"defect"
1368591,"task"
1371184,"enhancement"
1371687,"task"
1412936,"defect"
1433378,"enhancement"
1436465,"task"
1472485,"enhancement"
1479806,"enhancement"
1483976,"defect"
1488161,"task"
1488918,"task"
1492791,"task"
1494906,"task"
1494910,"task"
1494911,"task"
1496267,"defect"
1502949,"defect"
1511075,"defect"
1512667,"defect"
1514162,"task"
1515213,"task"
1520799,"task"
1520800,"task"
1522191,"task"
1523714,"task"
1523798,"task"
1524320,"task"
1525205,"enhancement"
1526372,"task"
1526695,"enhancement"
1527866,"task"
1528246,"task"
1529098,"enhancement"
1530338,"task"
1531385,"enhancement"
1532131,"enhancement"
1534552,"task"
1536816,"task"
1539804,"task"
1540014,"enhancement"
1540174,"enhancement"
1540242,"task"
1540453,"defect"
1540507,"enhancement"
1541162,"enhancement"
1541196,"task"
1541415,"task"
1541416,"task"
1541780,"enhancement"
1541850,"enhancement"
1542052,"task"
1542177,"enhancement"
1542325,"enhancement"
1542331,"enhancement"
1542350,"enhancement"
1542713,"task"
1542784,"enhancement"
1542866,"enhancement"
1542867,"enhancement"
1542868,"enhancement"
1542984,"enhancement"
1543096,"enhancement"
1543172,"enhancement"
1543248,"enhancement"
1543364,"enhancement"
1543442,"enhancement"
1543509,"enhancement"
1543769,"enhancement"
1544014,"enhancement"
1544022,"enhancement"
1544052,"enhancement"
1544299,"enhancement"
1544330,"enhancement"
1544371,"task"
1544422,"enhancement"
1544453,"enhancement"
1544679,"enhancement"
1544680,"task"
1544715,"enhancement"
1544848,"enhancement"
1545046,"task"
1545082,"defect"
1545282,"enhancement"
1545505,"enhancement"
1545611,"enhancement"
1545701,"enhancement"
1545802,"enhancement"
1545848,"enhancement"
1545849,"enhancement"
1545950,"enhancement"
1546015,"enhancement"
1546023,"enhancement"
1546129,"task"
1546198,"enhancement"
1546259,"enhancement"
1546288,"enhancement"
1546289,"enhancement"
1546290,"enhancement"
430328,"task"
712350,"task"
1164003,"defect"
1187958,"task"
1188202,"task"
1230156,"task"
1287750,"task"
1287757,"task"
1306391,"task"
1485057,"defect"
1509902,"defect"
1532733,"task"
1541433,"task"
1541865,"enhancement"
1541868,"defect"
1543353,"defect"
1543491,"task"
1543849,"enhancement"
1543852,"enhancement"
1543853,"enhancement"
1543854,"enhancement"
1543856,"enhancement"
1545437,"enhancement"
1545627,"enhancement"
702845,"enhancement"
801617,"defect"
921924,"task"
942279,"task"
1130188,"enhancement"
1150969,"task"
1170283,"task"
1175203,"task"
1232410,"task"
1268368,"enhancement"
1270535,"defect"
1284531,"enhancement"
1287683,"task"
1315942,"task"
1329127,"enhancement"
1456410,"defect"
1517795,"enhancement"
1523402,"task"
1532585,"enhancement"
1532586,"enhancement"
1532979,"enhancement"
1539717,"enhancement"
1540809,"enhancement"
1541071,"defect"
1541485,"task"
1542693,"enhancement"
1543289,"enhancement"
1544368,"enhancement"
1545102,"defect"
1545116,"task"
1545204,"task"
1546026,"enhancement"
1540147,"defect"
1542303,"task"
1542613,"enhancement"
1542747,"enhancement"
1544247,"defect"
1540782,"defect"
1543130,"enhancement"
1543720,"enhancement"
1543721,"enhancement"
1469918,"defect"
1474299,"defect"
1475447,"defect"
1483746,"defect"
1493013,"defect"
1494010,"defect"
1499515,"defect"
1502833,"defect"
1510200,"defect"
1512121,"defect"
1532149,"defect"
1538849,"defect"
1539064,"defect"
1545376,"defect"
1543335,"enhancement"
435874,"enhancement"
592639,"enhancement"
1222510,"enhancement"
1280893,"enhancement"
1333445,"enhancement"
1504208,"enhancement"
1526434,"task"
1541171,"task"
1534950,"enhancement"
1542185,"enhancement"
1543374,"task"
1544781,"task"
1523097,"task"
1533714,"task"
1535093,"enhancement"
1535097,"enhancement"
1535104,"enhancement"
1535109,"enhancement"
1535110,"enhancement"
1535114,"enhancement"
1539202,"task"
1542229,"task"
1543071,"enhancement"
1543072,"enhancement"
1543185,"enhancement"
1543630,"enhancement"
1544417,"enhancement"
1545147,"enhancement"
1495577,"task"
610380,"enhancement"
1348631,"defect"
1350031,"defect"
1378836,"enhancement"
1399515,"enhancement"
1497353,"defect"
1534720,"enhancement"
1535499,"enhancement"
1541120,"enhancement"
1541976,"enhancement"
1541991,"defect"
1542964,"enhancement"
1543767,"defect"
1543857,"defect"
1544083,"enhancement"
1544246,"defect"
1545426,"defect"
1542143,"enhancement"
1544536,"defect"
1545195,"task"
1545939,"enhancement"
721859,"task"
1292178,"enhancement"
1418995,"enhancement"
1456270,"task"
1524312,"task"
1525283,"enhancement"
1534582,"task"
1534654,"defect"
1541055,"enhancement"
1541239,"enhancement"
1542046,"enhancement"
1542814,"enhancement"
1543147,"task"
1543337,"enhancement"
1544800,"task"
1544879,"task"
1544906,"enhancement"
1545186,"enhancement"
1545297,"defect"
1545386,"task"
1545438,"task"
1545466,"enhancement"
1546094,"task"
1166208,"enhancement"
1177439,"enhancement"
1487555,"task"
1529872,"defect"
1535557,"enhancement"
1540985,"defect"
1545431,"enhancement"
1545925,"enhancement"
1546002,"enhancement"
588314,"enhancement"
631272,"enhancement"
825588,"enhancement"
831578,"enhancement"
834955,"enhancement"
847184,"task"
901755,"enhancement"
921054,"task"
928972,"task"
941009,"task"
993123,"enhancement"
1013947,"defect"
1083465,"task"
1158352,"task"
1201022,"task"
1258192,"task"
1265328,"task"
1265329,"task"
1275612,"task"
1310752,"task"
1329358,"task"
1331138,"task"
1333351,"enhancement"
1343561,"defect"
1425186,"defect"
1443042,"enhancement"
1519059,"defect"
1519237,"defect"
1519306,"task"
1521150,"task"
1523028,"defect"
1530916,"task"
1532364,"task"
1532703,"enhancement"
1539601,"enhancement"
1539756,"enhancement"
1540278,"task"
1540430,"enhancement"
1540692,"enhancement"
1540989,"enhancement"
1541494,"task"
1541508,"task"
1541575,"task"
1541820,"enhancement"
1541836,"enhancement"
1542647,"enhancement"
1542648,"enhancement"
1542756,"enhancement"
1542891,"task"
1542928,"enhancement"
1543052,"enhancement"
1543351,"task"
1543365,"enhancement"
1543382,"enhancement"
1543467,"task"
1543597,"enhancement"
1543763,"task"
1543962,"task"
1543971,"task"
1543975,"task"
1543985,"task"
1543986,"task"
1544043,"enhancement"
1544153,"defect"
1544350,"enhancement"
1544409,"task"
1544443,"task"
1544504,"task"
1544751,"task"
1544915,"task"
1545041,"task"
1545099,"task"
1545119,"task"
1545219,"task"
1545283,"task"
1545326,"defect"
1545427,"enhancement"
1546104,"enhancement"
1471151,"defect"
1492003,"task"
1506627,"enhancement"
1519995,"task"
1544278,"task"
1514836,"defect"
1544080,"enhancement"
1544358,"enhancement"
1544359,"enhancement"
1213445,"enhancement"
1269456,"task"
1315819,"enhancement"
1330328,"task"
1332920,"task"
1378651,"enhancement"
1381922,"enhancement"
1388619,"enhancement"
1396273,"enhancement"
1475240,"enhancement"
1499592,"enhancement"
1540186,"enhancement"
1540602,"enhancement"
1542402,"task"
1543995,"task"
1544965,"defect"
1545035,"enhancement"
1545157,"enhancement"
1545159,"enhancement"
1545163,"enhancement"
1545591,"task"
1545811,"task"
1545978,"enhancement"
1546011,"enhancement"
1458882,"enhancement"
1464297,"task"
1542084,"task"
1291731,"task"
1068753,"defect"
1305243,"enhancement"
1443020,"defect"
1497522,"enhancement"
1545054,"task"
1531214,"enhancement"
1543474,"task"
1543615,"enhancement"
1544226,"enhancement"
1543468,"task"
1542212,"task"
1519314,"enhancement"
822898,"enhancement"
1392760,"defect"
1324548,"enhancement"
1257155,"enhancement"
1545824,"enhancement"
1470369,"enhancement"
1542982,"task"
1372033,"enhancement"
1544469,"enhancement"
1544482,"enhancement"
1546114,"enhancement"
1541306,"task"
1517154,"task"
1521975,"task"
1528761,"task"
1529126,"task"
1529328,"task"
1529573,"task"
1529873,"task"
1529887,"task"
1530911,"task"
1531416,"task"
1531694,"task"
1531834,"task"
1534103,"task"
1534792,"task"
1538141,"task"
1538234,"task"
1538266,"task"
1538476,"task"
1538500,"task"
1538536,"task"
1538962,"task"
1539910,"task"
1540055,"task"
1540287,"task"
1540686,"task"
1540687,"task"
1540690,"task"
1540998,"task"
1540999,"task"
1541005,"task"
1542275,"task"
1543047,"task"
1543048,"task"
1543049,"task"
1543664,"task"
1543673,"task"
1543705,"task"
1543801,"task"
1543842,"task"
1543919,"task"
1543922,"task"
1543924,"task"
1544103,"task"
1544205,"task"
1544268,"task"
1544296,"task"
1545834,"task"
1545162,"task"
1499051,"task"
1307765,"enhancement"
1543095,"enhancement"
1543151,"enhancement"
1545726,"enhancement"
1544610,"enhancement"
1421564,"task"
1494479,"task"
1501236,"task"
1521036,"task"
1524900,"task"
1529395,"task"
1539300,"task"
1544370,"task"
1538143,"task"
1538264,"task"
1539226,"task"
1539514,"task"
1540086,"task"
1540111,"task"
1540113,"task"
1541037,"task"
1459570,"task"
1529532,"task"
1529533,"task"
1545083,"task"
1543484,"enhancement"
1274012,"task"
1546082,"enhancement"
1542802,"enhancement"
1519061,"defect"
1544834,"task"
1546248,"enhancement"
1498896,"defect"
1536504,"task"
1541833,"task"
1544172,"task"
1539154,"task"
1540188,"task"
1541989,"task"
1546261,"task"
1546271,"task"
1541873,"defect"
1539874,"enhancement"
1543087,"enhancement"
1543126,"enhancement"
1542792,"enhancement"
1545543,"enhancement"
1542997,"task"
1522972,"enhancement"
1545175,"enhancement"
1544980,"task"
1539800,"task"
1542053,"task"
1542737,"task"
1544404,"task"
929391,"task"
1543725,"task"
820672,"enhancement"
1342845,"task"
1541194,"task"
1543800,"enhancement"
1285657,"task"
1365317,"task"
1394023,"enhancement"
1534922,"defect"
1473358,"defect"
703217,"enhancement"
1522935,"enhancement"
1544838,"task"
1545434,"task"
1542237,"task"
1490483,"task"
1525853,"enhancement"
1386071,"task"
1541886,"task"
1543616,"enhancement"
1542349,"enhancement"
1530451,"task"
1477948,"task"
1518546,"task"
1522421,"task"
1544835,"task"
1545395,"defect"
1491028,"task"
1493610,"task"
1536589,"task"
1530982,"task"
1522508,"task"
1466598,"enhancement"
1456924,"task"
1455433,"task"
1511958,"enhancement"
1542674,"enhancement"
1542688,"enhancement"
1543032,"enhancement"
1543928,"enhancement"
1541060,"enhancement"
1463654,"task"
1543092,"defect"
1536603,"task"
1541140,"task"
1541429,"task"
1544539,"enhancement"
1544142,"enhancement"
207668,"defect"
1541973,"task"
1543969,"task"
1544971,"task"
1538456,"defect"
1539916,"defect"
1543577,"task"
1286912,"task"
1541365,"task"
786120,"defect"
1529902,"defect"
1542886,"task"
1546330,"enhancement"
828452,"enhancement"
1473068,"defect"
1503344,"defect"
1503591,"enhancement"
1539130,"enhancement"
1540680,"defect"
1540705,"enhancement"
1540858,"defect"
1541890,"defect"
1542865,"defect"
1388025,"task"
1462699,"task"
1492710,"task"
1492794,"task"
1072577,"task"
1511305,"defect"
1542069,"task"
1545604,"task"
